customerId,gender,mobileApp,partnerProgram,travelInsurance,tenure,redeemedMiles,familyAccount,membership,onlineAccount,traveledRecently,extraLuggage,customerSupportLast3Mos,businessClass,emailComms,travelFrequency,smsComms,paymentMethod,lastQuarterPoints,totalPoints,label
6890-PFRQX,Male,0,false,false,18,true,true,silver,true,false,true,false,true,false,high,false,credit card,69,1199,false
3230-WYKIR,Male,0,false,false,18,true,true,silver,false,false,true,true,true,true,medium,true,credit card,82,1425,true
5950-AAAGJ,Male,0,false,false,18,true,true,gold,false,false,false,false,true,false,high,false,bank transfer,84,1537,false
7831-QGOXH,Female,0,false,false,18,true,true,gold,false,false,false,false,true,false,high,true,debit card,85,1553,true
9415-DPEWS,Female,0,false,false,18,true,true,gold,false,false,false,true,true,false,high,true,debit card,88,1639,true
4521-YEEHE,Female,0,true,false,18,true,true,gold,false,false,false,true,true,false,high,true,debit card,88,1594,false
2432-TFSMK,Male,0,false,false,18,true,true,gold,false,false,true,false,true,false,medium,true,credit card,89,1633,false
9492-TOKRI,Female,0,false,false,18,true,true,gold,false,true,false,false,true,false,high,true,credit card,90,1527,true
7268-IGMFD,Male,1,false,false,18,true,true,gold,false,false,true,true,true,false,high,false,bank transfer,93,1743,false
5955-ERIHD,Male,0,true,false,18,true,true,gold,false,false,false,false,true,true,high,true,debit card,94,1687,true
3096-GKWEB,Male,0,true,false,18,true,true,gold,false,false,false,false,true,true,high,true,debit card,94,1691,false
1658-BYGOY,Male,1,false,false,18,true,true,gold,false,false,false,false,true,true,high,true,debit card,95,1752,true
4647-MUZON,Female,0,true,false,18,true,false,gold,false,false,true,false,true,true,high,true,credit card,95,1745,false
9692-TUSXH,Female,0,false,false,18,true,false,gold,true,false,false,false,true,true,high,true,debit card,96,1740,true
7780-OTDSO,Male,0,true,false,18,true,true,gold,true,false,false,false,true,true,high,true,debit card,99,1742,true
8784-CGILN,Female,0,false,false,18,true,true,gold,false,false,false,true,true,true,high,true,bank transfer,99,1776,true
7240-FQLHE,Female,1,true,false,18,true,true,gold,false,false,false,true,true,true,high,false,bank transfer,99,1836,true
6693-FRIRW,Male,0,false,false,18,true,false,gold,false,true,true,false,true,true,high,false,credit card,101,1794,false
9129-UXERG,Female,1,false,false,18,true,true,gold,false,true,false,true,true,true,high,true,credit card,103,1806,false
5204-QZXPU,Male,0,false,false,19,false,false,silver,false,false,true,false,true,false,high,true,debit card,39,733,true
4081-DYXAV,Female,0,false,false,19,false,false,silver,false,false,false,false,true,true,medium,true,credit card,44,893,true
6296-DDOOR,Female,0,false,false,19,true,false,silver,false,true,false,false,true,false,medium,false,debit card,58,1045,false
4003-FUSHP,Male,0,false,false,19,true,false,silver,false,false,false,true,true,false,high,true,credit card,61,1093,false
1697-NVVGY,Male,1,true,false,19,true,false,silver,true,false,true,false,true,false,high,false,bank transfer,66,1286,false
6429-SHBCB,Male,0,false,false,19,true,true,silver,false,false,false,false,true,true,high,false,credit card,69,1394,false
8456-QDAVC,Male,0,false,false,19,true,false,gold,false,false,false,false,true,false,high,true,bank transfer,78,1495,false
0168-XZKBB,Female,0,true,false,19,true,true,gold,false,false,false,false,true,false,high,true,debit card,86,1564,false
3254-YRILK,Male,1,false,false,19,true,true,gold,false,true,false,false,true,false,high,true,debit card,88,1775,true
2139-FQHLM,Male,0,false,false,19,true,false,gold,false,false,true,true,true,false,high,false,credit card,89,1682,false
4325-NFSKC,Male,1,false,false,19,true,true,gold,true,false,false,false,true,false,high,true,debit card,90,1660,true
3452-GWUIN,Female,1,true,false,19,true,true,gold,false,false,false,false,true,true,high,true,debit card,94,1760,false
9190-MFJLN,Male,1,false,false,19,true,false,gold,false,false,true,false,true,true,high,true,credit card,95,1777,true
0480-BIXDE,Female,0,true,false,19,true,false,gold,false,false,true,false,true,true,high,true,debit card,96,1743,false
5883-GTGVD,Male,0,false,false,19,true,true,gold,false,true,false,false,true,true,high,true,debit card,99,1931,true
3197-ARFOY,Female,1,false,false,19,true,false,gold,true,true,false,true,true,true,high,true,credit card,105,2007,false
7825-ECJRF,Female,0,false,false,19,true,false,gold,true,false,true,true,true,true,high,true,debit card,106,1934,true
7395-XWZOY,Male,0,false,false,20,false,false,silver,true,true,true,true,true,false,high,true,credit card,55,1165,false
1840-BIUOG,Male,0,false,false,20,true,true,silver,false,true,false,true,true,false,medium,true,debit card,68,1416,false
3955-JBZZM,Male,0,false,false,20,true,false,gold,false,false,false,false,true,false,high,false,debit card,78,1641,false
6729-GDNGC,Female,1,false,false,20,true,false,gold,false,false,false,false,true,false,high,false,bank transfer,80,1614,false
8875-AKBYH,Male,1,false,false,20,true,true,gold,false,false,false,false,true,false,high,true,debit card,84,1745,false
6331-EWIEB,Male,0,false,false,20,true,true,gold,false,false,false,false,true,false,high,true,debit card,85,1734,true
5366-IJEQJ,Male,0,false,false,20,true,true,gold,false,false,true,false,true,false,high,true,debit card,88,1761,true
1302-UHBDD,Male,1,false,false,20,true,false,gold,false,false,false,false,true,true,high,false,debit card,89,1648,false
0611-DFXKO,Male,0,true,false,20,true,false,gold,false,false,false,false,true,true,high,true,credit card,89,1820,true
0829-XXPLX,Female,0,false,false,20,true,false,gold,true,false,true,false,true,false,high,true,bank transfer,89,1871,false
5626-MGTUK,Female,0,false,false,20,true,true,gold,true,false,false,false,true,false,high,true,bank transfer,89,1879,false
3771-PZOBW,Male,0,false,false,20,true,true,gold,false,false,true,false,true,false,high,true,credit card,90,1781,false
1891-UAWWU,Female,1,true,false,20,true,true,gold,false,false,true,false,true,false,high,false,debit card,90,1951,true
4619-EVPHY,Female,1,true,false,20,true,false,gold,false,false,false,false,true,true,medium,true,bank transfer,91,1859,false
1626-ERCMM,Male,1,true,false,20,true,true,gold,false,false,false,false,true,true,high,true,debit card,94,1899,true
2604-IJPDU,Female,0,true,false,20,true,false,gold,true,true,false,true,true,false,high,true,debit card,96,1901,false
6683-VLCTZ,Male,1,false,false,20,true,true,gold,false,false,true,false,true,true,high,true,debit card,98,1842,true
3211-AAPKX,Male,0,false,false,20,true,true,gold,false,false,false,true,true,true,high,true,credit card,98,2031,false
4716-HHKQH,Male,1,true,false,20,true,true,gold,false,true,false,true,true,true,high,false,debit card,107,2172,false
4329-YPDDQ,Male,0,false,false,20,true,false,gold,true,true,true,true,true,true,high,true,bank transfer,108,2203,false
0623-IIHUG,Female,1,false,false,21,false,false,silver,true,false,false,false,true,false,high,true,debit card,41,840,true
8706-HRADD,Male,0,false,false,21,false,false,silver,true,false,false,true,true,false,high,true,credit card,43,1011,false
4338-EYCER,Male,0,true,false,21,true,false,silver,false,false,false,false,true,false,high,false,bank transfer,54,1125,false
8399-YNDCH,Male,1,false,false,21,true,false,silver,false,false,true,false,true,false,high,true,bank transfer,60,1236,true
3703-TTEPD,Male,0,false,false,21,true,false,silver,true,false,true,false,true,false,high,false,bank transfer,65,1424,false
2999-AANRQ,Female,0,false,false,21,true,false,silver,true,true,false,true,true,false,low,false,credit card,71,1524,false
8200-KLNYW,Female,0,true,false,21,true,false,silver,true,false,true,true,true,true,medium,false,credit card,80,1714,false
7658-UYUQS,Male,1,true,false,21,true,false,gold,false,false,true,false,true,false,high,false,bank transfer,86,1857,false
0682-USIXD,Female,0,true,false,21,true,false,gold,false,false,false,true,true,false,high,true,debit card,86,1818,false
4094-NSEDU,Female,1,false,false,21,true,true,gold,false,false,false,false,true,true,high,true,debit card,94,1973,true
9919-KNPOO,Female,0,true,false,21,true,true,gold,false,false,false,false,true,true,high,true,debit card,94,1948,false
9279-CJEOJ,Female,1,false,false,21,true,true,gold,false,false,false,false,true,true,high,true,bank transfer,95,2025,false
9961-JBNMK,Male,1,false,false,21,true,false,gold,false,false,true,false,true,true,high,true,bank transfer,96,2030,true
7969-AULMZ,Female,0,false,false,21,true,true,gold,false,false,false,false,true,true,high,true,debit card,97,2119,true
2227-JRSJX,Female,0,false,false,21,true,false,gold,false,true,false,true,true,true,high,true,bank transfer,99,1956,false
4686-UXDML,Female,0,false,false,21,true,true,gold,false,true,false,false,true,true,high,true,credit card,99,1992,false
5519-YLDGW,Female,0,true,false,21,true,true,gold,true,false,true,false,true,true,high,true,debit card,103,2254,true
7181-OQCUT,Male,0,false,false,21,true,true,gold,true,false,true,false,true,true,high,false,credit card,103,2215,false
5149-TGWDZ,Female,0,false,false,21,true,false,gold,false,true,true,true,true,true,medium,true,credit card,104,2239,false
4423-YLHDV,Female,0,true,false,21,true,true,gold,true,false,true,false,true,true,high,true,bank transfer,104,2200,true
5956-YHHRX,Male,1,false,false,21,true,true,gold,false,true,true,false,true,true,high,true,debit card,104,2271,false
1309-BXVOQ,Male,0,true,false,21,true,true,gold,false,false,true,true,true,true,high,true,debit card,106,2249,true
0115-TFERT,Male,0,true,false,21,true,true,gold,false,true,true,true,true,true,high,true,debit card,111,2317,true
2582-FFFZR,Female,0,false,false,22,false,false,silver,false,false,true,false,true,true,high,true,debit card,50,1073,false
0212-ISBBF,Female,0,false,false,22,false,false,silver,false,true,false,false,true,true,high,true,debit card,50,1098,false
7771-ZONAT,Male,0,false,false,22,false,false,silver,false,false,true,true,true,true,low,false,bank transfer,56,1304,false
1353-GHZOS,Male,0,true,false,22,true,false,silver,true,false,false,false,true,false,medium,true,bank transfer,59,1374,false
7184-LRUUR,Female,0,false,false,22,true,false,silver,false,true,true,false,true,false,medium,false,bank transfer,65,1441,false
2189-UXTKY,Female,0,true,false,22,true,true,silver,true,false,false,true,true,true,high,true,debit card,79,1742,true
8212-CRQXP,Female,0,true,false,22,true,false,gold,false,false,false,false,true,false,high,true,credit card,80,1706,false
9167-APMXZ,Female,0,false,false,22,true,true,gold,false,false,false,false,true,false,high,true,bank transfer,84,1821,false
0428-IKYCP,Male,0,true,false,22,true,false,gold,false,false,true,false,true,false,high,true,bank transfer,87,1850,false
1894-IGFSG,Female,0,false,false,22,true,false,gold,false,false,false,false,true,true,high,false,debit card,89,1907,true
1754-GKYPY,Male,1,true,false,22,true,false,gold,false,false,false,false,true,true,high,true,bank transfer,89,1938,false
7270-BDIOA,Female,0,false,false,22,true,true,gold,false,false,false,true,true,false,high,true,debit card,90,1993,true
6284-AHOOQ,Male,1,false,false,22,true,true,gold,false,false,false,true,true,false,high,true,bank transfer,90,1910,true
5482-VXSXJ,Male,0,false,false,22,true,false,gold,false,true,false,false,true,true,high,true,credit card,93,2157,false
4124-MMETB,Male,0,false,false,22,true,true,gold,false,false,false,false,true,true,high,true,credit card,94,2104,true
3647-GMGDH,Male,0,true,false,22,true,false,gold,false,false,true,false,true,true,high,true,credit card,94,1914,true
5382-SOYZL,Male,0,false,false,22,true,true,gold,false,false,false,false,true,true,high,true,debit card,95,2162,false
6234-PFPXL,Male,0,true,false,22,true,true,gold,true,false,false,true,true,false,high,false,credit card,95,2234,false
9809-IMGCQ,Male,1,false,false,22,true,true,gold,false,false,false,false,true,true,high,true,debit card,96,2082,true
5590-BYNII,Male,0,false,false,22,true,true,gold,true,false,false,false,true,true,high,true,debit card,100,2095,true
7392-YYPYJ,Male,0,false,false,22,true,true,gold,false,true,false,false,true,true,high,true,debit card,100,2415,false
8429-XIBUM,Male,0,false,false,22,true,true,gold,true,false,false,false,true,true,high,true,bank transfer,101,2317,true
9927-DSWDF,Male,0,true,false,22,true,false,gold,true,true,false,true,true,true,high,true,debit card,104,2180,false
6243-OZGFH,Female,0,false,false,23,false,false,silver,false,false,false,false,true,true,high,true,debit card,44,996,false
1183-CANVH,Female,0,true,false,23,true,false,silver,false,false,false,true,true,false,medium,false,bank transfer,60,1347,false
0895-LMRSF,Male,0,false,false,23,true,false,silver,false,false,false,false,true,true,medium,true,bank transfer,64,1509,false
8970-ANWXO,Female,0,false,false,23,true,true,silver,false,false,false,true,true,true,medium,true,credit card,73,1756,false
2474-LCNUE,Female,0,true,false,23,true,true,silver,false,false,false,true,true,true,high,true,credit card,73,1642,false
7673-LPRNY,Female,0,false,false,23,true,true,silver,true,false,true,false,true,true,medium,true,debit card,78,1843,false
0376-YMCJC,Male,0,false,false,23,true,true,gold,false,false,false,true,true,false,high,true,debit card,90,1943,true
0634-SZPQA,Female,0,false,false,23,true,true,gold,true,false,false,false,true,false,high,true,bank transfer,90,2169,true
6507-ZJSUR,Male,1,true,false,23,true,false,gold,false,false,false,false,true,true,high,true,debit card,90,2117,false
2985-FMWYF,Female,0,false,false,23,true,true,gold,false,false,false,false,true,true,high,true,debit card,93,2341,false
8017-LXHFA,Female,1,false,false,23,true,false,gold,false,true,false,false,true,true,high,true,debit card,94,2293,true
6242-MBHPK,Female,1,true,false,23,true,false,gold,true,false,false,false,true,true,high,true,debit card,95,2326,false
9793-WECQC,Male,0,false,false,23,true,false,gold,false,true,false,false,true,true,high,false,credit card,95,2192,false
3323-CPBWR,Male,0,false,false,23,true,true,gold,false,false,true,true,true,false,high,true,credit card,96,2085,false
9133-AYJZG,Female,0,false,false,23,true,true,gold,false,true,false,false,true,true,high,true,credit card,98,2249,false
3511-APPBJ,Male,0,false,false,23,true,false,gold,true,false,true,false,true,true,medium,true,credit card,99,2292,false
3934-HXCFZ,Male,0,true,false,23,true,true,gold,true,true,true,false,true,false,high,true,debit card,99,2186,true
5995-SNNEW,Male,1,true,false,23,true,true,gold,false,true,true,false,true,true,high,true,debit card,104,2184,false
4391-RESHN,Male,0,false,false,23,true,true,gold,false,false,true,true,true,true,high,true,credit card,104,2470,true
8118-LSUEL,Male,1,false,false,23,true,true,gold,false,true,true,false,true,true,high,true,debit card,106,2483,true
6778-JFCMK,Male,0,false,false,24,false,false,silver,true,false,false,false,true,true,medium,true,credit card,50,1288,false
6038-GCYEC,Female,0,false,false,24,false,false,silver,false,true,true,false,true,true,high,true,credit card,54,1240,true
6614-VBEGU,Female,0,true,false,24,true,false,silver,false,true,false,false,true,true,high,true,bank transfer,69,1614,false
0496-AHOOK,Male,0,true,false,24,true,false,silver,true,false,false,true,true,true,medium,false,bank transfer,74,1712,false
0581-MDMPW,Female,0,false,false,24,true,true,gold,false,false,true,false,true,false,high,true,credit card,88,2072,false
8565-CLBZW,Male,0,false,false,24,true,true,gold,false,false,true,false,true,false,high,true,credit card,89,2165,true
7979-CORPM,Male,0,false,false,24,true,true,gold,false,true,false,false,true,false,high,true,credit card,90,2282,true
4873-ILOLJ,Male,0,false,false,24,true,false,gold,false,false,false,false,true,true,high,true,debit card,90,2238,true
2840-XANRC,Male,1,true,false,24,true,false,gold,false,false,true,false,true,true,high,true,debit card,93,2231,true
9189-JWSHV,Female,1,true,false,24,true,true,gold,false,false,false,false,true,true,high,true,debit card,93,2264,true
2371-JQHZZ,Male,0,true,false,24,true,true,gold,false,false,false,false,true,true,high,true,debit card,93,2248,false
9360-OMDZZ,Male,0,false,false,24,true,true,gold,false,false,false,false,true,true,high,true,debit card,94,2322,false
9058-MJLZC,Female,0,false,false,24,true,false,gold,true,false,false,false,true,true,high,true,debit card,94,2283,false
6365-MTGZX,Male,0,false,false,24,true,false,gold,false,false,false,true,true,true,high,true,debit card,96,2122,true
7079-QRCBC,Female,0,false,false,24,true,true,gold,false,false,true,false,true,true,high,true,debit card,98,2407,true
0447-RXSGD,Male,0,false,false,24,true,true,gold,false,true,false,false,true,true,high,true,bank transfer,99,2404,false
5480-TBGPH,Female,0,true,false,24,true,false,gold,false,true,true,false,true,true,high,true,credit card,99,2431,true
2430-USGXP,Male,0,true,false,24,true,true,gold,false,false,true,false,true,true,high,true,debit card,101,2391,true
4597-NUCQV,Male,1,false,false,24,true,true,gold,false,true,false,false,true,true,high,true,debit card,101,2440,true
2034-CGRHZ,Male,1,false,false,24,true,true,gold,false,true,true,false,true,true,high,true,credit card,102,2496,true
8313-NDOIA,Female,0,false,false,24,true,true,gold,false,true,true,false,true,true,high,true,debit card,104,2494,false
8625-AZYZY,Male,0,true,false,24,true,true,gold,false,true,true,false,true,true,high,true,debit card,104,2542,true
6892-XPFPU,Male,1,true,false,24,true,true,gold,false,true,true,false,true,true,high,true,debit card,104,2433,true
2894-QOJRX,Female,0,true,false,25,false,false,silver,false,false,false,false,true,false,high,true,bank transfer,34,853,true
7089-XXAYG,Male,0,true,false,25,false,false,silver,false,false,true,false,true,false,medium,true,credit card,38,970,false
7895-VONWT,Female,0,false,false,25,false,false,silver,false,false,true,false,true,true,high,true,debit card,48,1293,false
8409-WQJUX,Female,0,false,false,25,false,false,silver,false,false,true,true,true,true,medium,false,debit card,54,1423,false
6402-SSEJG,Female,0,false,false,25,false,false,silver,true,true,true,false,true,true,medium,false,debit card,61,1540,false
6575-SUVOI,Female,1,true,false,25,true,true,silver,true,false,false,true,true,false,high,true,credit card,69,1752,false
4404-HIBDJ,Female,0,false,false,25,true,false,silver,true,true,true,true,true,false,medium,false,credit card,74,1863,true
7175-NTIXE,Female,0,false,false,25,true,false,silver,true,false,false,true,true,true,high,true,credit card,76,1992,false
0584-BJQGZ,Female,0,false,false,25,true,true,silver,true,true,true,true,true,false,high,true,bank transfer,78,1837,false
4747-LCAQL,Male,0,false,false,25,true,false,silver,true,true,false,true,true,true,high,true,credit card,79,1902,false
3196-NVXLZ,Female,0,false,false,25,true,true,gold,false,false,false,false,true,false,high,true,credit card,84,2088,false
6595-YGXIT,Male,1,false,false,25,true,true,gold,false,true,false,false,true,false,high,true,debit card,88,2291,true
8739-WWKDU,Male,1,false,false,25,true,true,gold,false,true,false,false,true,false,high,true,debit card,89,2196,true
0148-DCDOS,Male,0,false,false,25,true,true,gold,false,false,false,false,true,true,high,true,bank transfer,94,2362,true
3003-CMDUU,Female,0,true,false,25,true,false,gold,false,false,false,true,true,true,high,true,debit card,95,2395,false
7011-CVEUC,Male,0,true,false,25,true,false,gold,false,false,false,true,true,true,high,true,credit card,95,2338,false
4598-XLKNJ,Female,1,true,false,25,true,false,gold,false,true,true,false,true,true,high,true,debit card,98,2514,true
8929-KSWIH,Male,0,false,false,25,true,false,gold,false,false,true,true,true,true,low,false,bank transfer,99,2513,false
4009-ALQFH,Female,0,false,false,25,true,false,gold,false,true,true,false,true,true,high,true,debit card,99,2369,true
3393-FMZPV,Female,0,false,false,25,true,true,gold,false,true,false,false,true,true,high,true,debit card,100,2387,true
6402-ZFPPI,Female,1,false,false,25,true,true,gold,true,true,false,false,true,true,high,true,credit card,102,2660,true
9601-BRXPO,Female,0,true,false,25,true,true,gold,false,false,true,true,true,true,high,true,bank transfer,104,2566,true
5129-JLPIS,Male,0,false,false,25,true,false,gold,true,false,true,true,true,true,high,true,debit card,105,2686,false
5130-IEKQT,Male,1,false,false,25,true,true,gold,false,true,true,false,true,true,high,false,credit card,105,2655,true
4016-BJKTZ,Female,0,false,false,25,true,true,gold,false,true,true,true,true,true,low,false,debit card,108,2809,false
2320-SLKMB,Female,0,false,false,26,false,false,silver,false,false,true,true,true,false,high,true,credit card,44,1183,false
9139-TWBAS,Female,0,true,false,26,false,false,silver,true,true,true,false,true,false,medium,false,bank transfer,47,1190,false
1853-ARAAQ,Female,0,false,false,26,false,false,silver,false,false,true,false,true,true,high,true,credit card,50,1277,false
2812-ENYMO,Male,0,false,false,26,false,false,silver,true,false,false,true,true,true,medium,false,credit card,54,1362,false
3205-MXZRA,Male,0,false,false,26,true,false,silver,false,false,false,true,true,false,medium,false,credit card,59,1507,false
8663-UPDGF,Female,0,false,false,26,true,true,silver,true,true,false,false,true,false,high,true,bank transfer,69,1800,false
4922-CVPDX,Female,0,true,false,26,true,false,silver,false,true,true,false,true,true,low,true,credit card,73,1905,false
5949-HGVJL,Female,0,true,false,26,true,false,silver,false,true,false,true,true,true,high,true,debit card,73,1959,false
5049-MUBWG,Male,0,false,false,26,true,false,silver,true,false,false,true,true,true,medium,false,bank transfer,75,1908,false
8731-WBBMB,Female,0,true,false,26,true,false,silver,false,true,true,true,true,true,high,false,bank transfer,81,2078,false
0869-PAPRP,Female,1,true,false,26,true,false,gold,false,false,true,false,true,false,high,true,credit card,85,2067,false
5226-NOZFC,Male,0,false,false,26,true,false,gold,false,true,false,false,true,false,high,true,debit card,85,2146,false
0118-JPNOY,Female,1,false,false,26,true,false,gold,true,false,false,false,true,false,high,true,credit card,85,2193,false
0311-UNPFF,Female,0,false,false,26,true,false,gold,false,false,false,false,true,true,high,true,bank transfer,88,2274,true
9526-JAWYF,Male,0,false,false,26,true,false,gold,false,true,true,false,true,false,high,false,debit card,89,2335,true
6005-OBZPH,Female,1,false,false,26,true,true,gold,false,true,false,false,true,false,high,true,debit card,89,2277,true
0975-UYDTX,Female,0,true,false,26,true,true,silver,true,true,true,true,true,true,medium,true,credit card,90,2312,false
6712-OAWRH,Female,1,false,false,26,true,false,gold,false,false,false,false,true,true,high,true,debit card,91,2351,true
3466-RITXD,Male,0,false,false,26,true,true,gold,true,true,false,false,true,false,high,true,credit card,92,2349,false
7402-EYFXX,Male,1,false,false,26,true,true,gold,false,false,false,false,true,true,high,true,debit card,93,2404,false
2665-NPTGL,Female,1,true,false,26,true,true,gold,false,false,true,false,true,true,high,true,bank transfer,98,2510,false
4735-ASGMA,Male,0,false,false,26,true,true,gold,false,false,true,false,true,true,high,true,debit card,98,2515,true
6559-PDZLR,Male,0,false,false,26,true,false,gold,false,false,true,true,true,true,high,true,debit card,98,2537,false
7714-YXSMB,Female,0,false,false,26,true,true,gold,false,false,true,false,true,true,high,true,bank transfer,100,2599,false
1544-JJMYL,Male,0,false,false,27,true,false,silver,true,false,true,true,true,false,medium,false,credit card,69,1927,false
0068-FIGTF,Female,0,false,false,27,true,false,silver,false,true,true,true,true,true,medium,false,credit card,78,2078,false
7336-RLLRH,Male,0,true,false,27,true,true,silver,true,false,false,true,true,true,medium,false,credit card,80,2204,false
9513-DXHDA,Male,0,false,false,27,true,false,silver,true,false,true,true,true,true,medium,false,debit card,81,2212,false
0822-QGCXA,Female,1,true,false,27,true,true,silver,false,true,true,true,true,true,high,false,debit card,83,2310,false
9774-NRNAU,Male,1,true,false,27,true,true,silver,false,true,true,true,true,true,high,true,bank transfer,84,2309,false
4971-PUYQO,Female,0,false,false,27,true,true,gold,false,false,false,false,true,true,high,true,credit card,94,2724,true
3597-MVHJT,Female,0,false,false,27,true,true,gold,false,false,false,false,true,true,high,true,bank transfer,95,2595,false
1194-HVAIF,Female,0,true,false,27,true,true,gold,false,false,false,false,true,true,high,false,credit card,95,2462,false
8982-NHAVY,Male,0,false,false,27,true,true,gold,false,false,true,false,true,true,medium,true,bank transfer,100,2673,false
9323-HGFWY,Female,0,true,false,27,true,false,gold,true,false,false,true,true,true,medium,true,credit card,101,2681,false
0886-QGENL,Female,1,true,false,27,true,false,gold,true,false,true,false,true,true,high,true,debit card,101,2754,true
8329-UTMVM,Male,1,false,false,27,true,true,gold,false,true,false,true,true,true,medium,true,bank transfer,104,2964,false
3096-JRDSO,Female,1,true,false,27,true,true,gold,true,false,false,true,true,true,high,true,bank transfer,104,2867,true
1258-YMZNM,Female,1,false,false,27,true,true,gold,true,true,true,false,true,true,medium,true,bank transfer,110,2857,false
4945-RVMTE,Female,0,false,false,28,true,false,silver,false,false,true,false,true,false,high,true,bank transfer,59,1646,false
3736-BLEPA,Male,0,false,false,28,true,false,gold,false,true,false,true,true,false,medium,true,bank transfer,91,2483,false
3348-CFRNX,Female,0,true,false,28,true,false,gold,true,false,false,false,true,true,high,true,credit card,92,2602,true
6635-CPNUN,Male,0,true,false,28,true,true,gold,false,true,true,false,true,false,high,false,credit card,96,2684,false
7272-QDCKA,Male,0,false,false,28,true,true,gold,false,true,false,false,true,true,medium,false,debit card,100,2688,false
5569-OUICF,Female,1,true,false,28,true,true,gold,false,false,false,true,true,true,high,true,credit card,101,2812,true
2357-COQEK,Female,1,false,false,28,true,true,gold,false,false,true,true,true,true,high,true,debit card,103,2890,true
7892-POOKP,Female,0,true,false,28,true,true,gold,false,false,true,true,true,true,high,true,debit card,104,3046,true
8868-WOZGU,Male,0,false,false,28,true,true,gold,false,true,true,false,true,true,high,true,debit card,105,2979,true
1104-TNLZA,Male,1,true,false,28,true,true,gold,false,true,false,true,true,true,high,true,debit card,105,2998,false
3957-LXOLK,Female,1,false,false,28,true,true,gold,false,true,true,false,true,true,high,true,debit card,106,3152,true
6030-REHUX,Female,1,true,false,28,true,true,gold,false,true,true,true,true,true,high,true,debit card,110,3204,false
3016-KSVCP,Male,0,true,false,29,false,false,silver,false,false,false,false,true,false,high,false,credit card,33,1009,false
6704-UTUKK,Male,0,true,false,29,false,false,silver,false,false,false,false,true,true,high,true,debit card,45,1332,false
2065-MMKGR,Female,0,false,false,29,true,true,silver,false,false,false,false,true,true,medium,true,credit card,71,2080,false
5832-TRLPB,Male,0,false,false,29,true,false,silver,false,false,true,true,true,true,medium,true,bank transfer,75,2243,false
6311-UEUME,Female,0,false,false,29,true,false,gold,false,false,false,false,true,false,high,true,debit card,78,2384,true
6897-UUBNU,Male,0,false,false,29,true,false,gold,false,true,false,true,true,false,high,false,credit card,89,2623,false
0082-OQIQY,Male,0,false,false,29,true,false,gold,false,false,false,true,true,true,high,true,debit card,94,2607,false
9253-QXKBE,Male,1,true,false,29,true,true,gold,false,false,false,false,true,true,high,true,debit card,94,2653,true
4021-RQSNY,Male,1,true,false,29,true,true,gold,false,false,true,false,true,true,high,true,debit card,98,3004,true
8949-JTMAY,Female,0,false,false,29,true,true,gold,false,false,true,false,true,true,high,true,credit card,98,2933,true
0468-YRPXN,Male,0,false,false,29,true,false,gold,false,false,true,true,true,true,high,true,credit card,98,2807,false
4902-OHLSK,Female,1,false,false,29,true,true,gold,false,false,false,true,true,true,high,false,debit card,98,2862,true
3565-UNOCC,Female,1,true,false,29,true,true,gold,false,false,true,false,true,true,high,true,bank transfer,99,2952,true
6481-ESCNL,Female,0,false,false,29,true,true,gold,false,false,true,false,true,true,high,false,bank transfer,100,2878,false
2692-BUCFV,Male,1,false,false,29,true,false,gold,false,true,true,false,true,true,high,true,bank transfer,101,2948,false
9667-EQRXU,Female,1,false,false,30,false,false,silver,false,false,true,false,true,false,high,true,debit card,40,1172,true
2925-MXLSX,Female,0,false,false,30,true,true,silver,false,true,true,false,true,false,medium,true,credit card,68,2038,false
3280-MRDOF,Male,1,false,false,30,true,true,silver,false,false,true,true,true,false,low,true,credit card,69,2093,false
2364-UFROM,Male,0,false,false,30,true,false,silver,true,true,false,true,true,false,medium,false,debit card,70,2044,false
0191-ZHSKZ,Male,1,false,false,30,true,false,silver,true,true,false,false,true,true,high,true,debit card,74,2111,false
4079-VTGLK,Male,1,true,false,30,true,true,silver,false,false,true,false,true,true,low,false,debit card,74,2181,false
4973-RLZVI,Female,0,false,false,30,true,false,silver,true,true,true,true,true,false,medium,false,credit card,74,2308,false
8080-POTJR,Female,0,false,false,30,true,true,silver,true,false,true,false,true,true,medium,true,credit card,79,2427,false
7927-AUXBZ,Female,0,false,false,30,true,false,gold,false,false,false,true,true,false,high,false,debit card,85,2555,true
6635-MYYYZ,Female,0,false,false,30,true,false,silver,true,true,true,true,true,true,medium,false,bank transfer,85,2530,true
6032-KRXXO,Male,0,false,false,30,true,false,gold,false,false,false,false,true,true,high,true,debit card,90,2755,true
6267-DCFFZ,Female,1,true,false,30,true,true,gold,false,true,false,false,true,false,high,true,debit card,90,2627,false
9600-UDOPK,Male,0,true,false,30,true,true,gold,false,false,false,false,true,true,high,true,credit card,94,2866,true
8294-UIMBA,Female,0,false,false,30,true,false,gold,false,false,false,true,true,true,medium,true,bank transfer,94,2638,false
3976-BWUCK,Female,0,true,false,30,true,true,gold,false,true,false,true,true,false,high,true,credit card,94,2804,true
6874-SGLHU,Male,0,false,false,30,true,false,gold,false,true,false,false,true,true,medium,true,bank transfer,97,3021,false
6543-XRMYR,Female,1,false,false,30,true,true,gold,false,true,false,false,true,true,high,true,debit card,99,2967,true
